1,010046,Riverview Regional Medical Center,34.003501,-86.0041,GADSDEN,AL,35901,281,5,NULL,10374,64333,605,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,81454360,NULL,NULL,1-25%,37593,627200,"Health Management Associates, Inc.",37674,627224,010046,2016,2016,1.0000,10,8,1,1.0000,6.3333,5.0000,010046,2015,3.45,1.55,0.71,84.91,0.30,0.51,1419,115,5998,100,5547,NULL
1,010069,Medical Center Barbour,31.888,-85.156499,EUFAULA,AL,36027,74,3,13945,1066,18193,141,1,0,Managed,"Government, non-federal",Hospital District or Authority,NULL,12381609,NULL,76-100%,51-75%,16923,625089,Southeast Alabama Medical Center,29361,625091,010069,2016,2016,3.0000,N/A,1,N/A,3.0000,1.0000,1.5000,010069,2015,4.01,1.68,1.38,NULL,0.38,0.69,54,25,1280,NULL,1242,NULL
1,010086,Northwest Medical Center,33.929119,-87.824189,WINFIELD,AL,35594,71,3,7900,2900,27039,296,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,30685628,NULL,NULL,26-50%,37025,615881,"LifePoint Hospitals, Inc.",37082,615889,010086,2016,2016,4.0000,N/A,N/A,10,4.0000,10.0000,8.5000,010086,2015,4.83,1.68,1.27,NULL,0.37,0.71,139,29,1796,NULL,1702,NULL
1,010089,Walker Baptist Medical Center,33.81935,-87.23365,JASPER,AL,35502,267,8,32420,4349,64491,545,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),NULL,82238807,NULL,NULL,76-100%,35684,603200,"Baptist Health System, Inc.",35703,603204,010089,2016,2016,8.0000,8,6,3,8.0000,5.6667,6.2500,010089,2015,2.61,1.57,2.89,106.53,0.32,0.87,1020,102,4138,27,4242,NULL
1,010092,DCH Regional Medical Center,33.206291,-87.526168,TUSCALOOSA,AL,35401,583,38,75373,13689,202683,3055,60,4,Owned,"Government, non-federal",Hospital District or Authority,305761411,314988696,46,1-25%,76-100%,38628,595044,DCH Health System,38631,595045,010092,2016,2016,8.0000,6,7,8,8.0000,7.0000,7.2500,010092,2015,5.79,1.07,1.68,126.41,0.44,0.85,6230,712,23092,366,21808,NULL
1,010101,Citizens Baptist Medical Center,33.4398,-86.092114,TALLADEGA,AL,35161,122,3,18505,2612,31101,306,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),NULL,32267462,NULL,NULL,NULL,35684,603200,"Baptist Health System, Inc.",35698,603201,010101,2016,2016,9.0000,N/A,1,1,9.0000,1.0000,3.0000,010101,2015,6.31,1.68,1.95,NULL,0.37,0.98,150,40,1933,NULL,1894,NULL
1,010103,Princeton Baptist Medical Center,33.499786,-86.845205,BIRMINGHAM,AL,35211,499,16,42358,12102,124267,1374,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,190999711,NULL,NULL,51-75%,35684,603200,"Baptist Health System, Inc.",35701,603202,010103,2016,2016,9.0000,6,4,2,9.0000,4.0000,5.2500,010103,2015,4.20,1.69,2.36,120.63,0.46,0.93,2997,421,9118,156,8288,NULL
1,010109,Pickens County Medical Center,33.276248,-88.090077,CARROLLTON,AL,35447,56,2,12051,869,21675,254,NULL,NULL,Managed,"Government, non-federal",Hospital District or Authority,25442542,24490533,63,1-25%,76-100%,38628,595044,DCH Health System,38637,595048,010109,2016,2016,4.0000,N/A,N/A,N/A,4.0000,N/A,4.0000,010109,2015,4.05,NULL,1.50,NULL,0.38,0.72,43,NULL,799,NULL,777,NULL
1,010118,Vaughan Regional Medical Center,32.430799,-87.056299,SELMA,AL,36701,175,5,26900,4700,43379,474,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,66527936,NULL,NULL,26-50%,37025,615881,"LifePoint Hospitals, Inc.",37108,615903,010118,2016,2016,1.0000,6,4,6,1.0000,5.3333,4.2500,010118,2015,2.41,1.50,1.09,102.40,0.60,0.57,500,117,4657,43,4382,NULL
1,010125,Lakeland Community Hospital,34.252136,-87.484734,HALEYVILLE,AL,35565,50,2,4300,600,12413,176,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,16014355,NULL,NULL,1-25%,37025,615881,"LifePoint Hospitals, Inc.",37072,615921,010125,2016,2016,4.0000,N/A,N/A,N/A,4.0000,N/A,4.0000,010125,2015,NULL,NULL,1.52,NULL,0.38,0.74,NULL,NULL,1692,NULL,1645,NULL
1,010139,Brookwood Medical Center,33.4628,-86.777249,BIRMINGHAM,AL,35209,602,31,37591,25450,211991,1684,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,289733810,NULL,NULL,26-50%,37143,616157,Tenet Healthcare Corporation,37151,616200,010139,2016,2016,8.0000,9,7,4,8.0000,6.6667,7.0000,010139,2015,4.27,1.38,2.23,128.00,0.33,0.88,4112,399,10638,119,10796,NULL
1,010144,Springhill Medical Center,30.6859,-88.131699,MOBILE,AL,36608,252,13,31218,5864,90286,946,24,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,128618844,NULL,76-100%,76-100%,18517,597197,Southern Medical Health Systems,18520,597198,010144,2016,2016,10.0000,5,9,9,10.0000,7.6667,8.2500,010144,2015,3.89,1.49,3.64,133.16,0.32,1.12,1755,190,6559,93,6236,NULL
1,010158,Russellville Hospital,34.518286,-87.716728,RUSSELLVILLE,AL,35653,100,3,6400,1200,19007,99,NULL,NULL,Owned,"Investor-Owned, for-profit",Partnership,NULL,37763312,NULL,NULL,26-50%,37025,615881,"LifePoint Hospitals, Inc.",37094,615883,010158,2016,2016,8.0000,N/A,9,N/A,8.0000,9.0000,8.7500,010158,2015,6.91,1.66,1.56,NULL,0.36,0.88,269,45,2179,NULL,2120,NULL
1,010169,Atmore Community Hospital,31.018575,-87.4796,ATMORE,AL,36502,52,2,11074,787,17339,169,63,0,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),NULL,16099000,NULL,1-25%,51-75%,30519,619775,Baptist Health Care,30520,619778,010169,2016,2016,7.0000,N/A,6,N/A,7.0000,6.0000,6.2500,010169,2015,4.94,NULL,1.78,NULL,0.37,0.83,59,NULL,1515,NULL,1466,NULL
1,011302,Red Bay Hospital,34.45733,-88.143401,RED BAY,AL,35582,25,0,5221,0,13573,120,NULL,NULL,Owned,"Government, non-federal",Hospital District or Authority,NULL,7306299,NULL,1-25%,1-25%,28250,593103,Northwest Alabama Healthcare Authority,28258,593105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,011302,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,020001,Providence Alaska Medical Center,61.188004,-149.828401,ANCHORAGE,AK,99508,326,NULL,NULL,10582,138840,2359,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,510097935,NULL,76-100%,76-100%,15281,641006,Providence Health & Services,15302,641028,020001,2016,2016,10.0000,7,6,4,10.0000,5.6667,6.7500,020001,2015,4.31,1.80,2.95,108.23,0.30,1.07,3397,299,8499,137,7962,NULL
1,021301,Providence Valdez Medical Center,61.136289,-146.350013,VALDEZ,AK,99686,11,1,1623,51,4232,64,1,0,Managed,"Government, non-federal",City,10675961,8281808,18,1-25%,76-100%,15281,641006,Providence Health & Services,45273,641032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,021301,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,021302,Providence Seward Medical & Care Center,60.105456,-149.445399,SEWARD,AK,99664,6,0,2443,0,1141,134,0,0,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,10920107,16335894,35,76-100%,76-100%,15281,641006,Providence Health & Services,15337,641013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,021302,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,021306,Providence Kodiak Island Medical Center,57.799897,-152.375908,KODIAK,AK,99615,25,2,4496,888,25607,217,2,1,Leased,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),37110044,34724877,20,1-25%,76-100%,15281,641006,Providence Health & Services,15323,641022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,021306,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,021311,Ketchikan General Hospital,55.352259,-131.686158,KETCHIKAN,AK,99901,25,3,9602,1813,28427,150,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,58341497,NULL,NULL,NULL,15412,607186,PeaceHealth,15426,607194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,021311,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,030001,Maryvale Hospital,33.5022,-112.168956,PHOENIX,AZ,85031,232,6,49391,867,37748,457,45,5,Owned,"Investor-Owned, for-profit",Corporation,56304439,54873000,NULL,76-100%,76-100%,37143,616157,Tenet Healthcare Corporation,12709,634864,030001,2016,2016,9.0000,1,1,6,9.0000,2.6667,4.2500,030001,2015,4.99,NULL,1.47,NULL,0.37,0.96,83,NULL,1088,NULL,1025,NULL
1,030013,Yuma Regional Medical Center,32.683901,-114.633297,YUMA,AZ,85364,369,10,71817,10847,131037,1781,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),321682442,297621203,30,NULL,76-100%,36464,598956,Yuma Regional Medical Center,36471,598957,030013,2016,2016,1.0000,3,3,5,1.0000,3.6667,3.0000,030013,2015,2.06,1.36,1.75,112.26,0.35,0.61,3239,296,11329,151,10366,NULL
1,030022,Maricopa Medical Center,33.4585,-112.025879,PHOENIX,AZ,85008,489,11,63381,7741,237746,3788,160,44,Leased,"Government, non-federal",Hospital District or Authority,561800000,609800000,12,76-100%,76-100%,36428,619683,Maricopa Integrated Health System,36439,619684,030022,2016,2016,10.0000,10,10,5,10.0000,8.3333,8.7500,030022,2015,5.58,1.66,2.51,NULL,0.41,1.04,304,35,1381,NULL,1267,NULL
1,030030,Phoenix Baptist Hospital,33.524099,-112.102099,PHOENIX,AZ,85015,221,17,54694,6233,55945,743,45,5,Owned,"Investor-Owned, for-profit",Corporation,107236939,109072007,NULL,76-100%,76-100%,37143,616157,Tenet Healthcare Corporation,12719,634861,030030,2016,2016,3.0000,7,5,2,3.0000,4.6667,4.2500,030030,2015,2.74,1.57,1.53,98.56,0.46,0.69,1860,83,4332,120,3885,NULL
1,030037,St. Luke's Medical Center,33.4514,-112.043399,PHOENIX,AZ,85006,235,8,19586,3330,79825,566,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,110001000,112852000,NULL,26-50%,76-100%,12074,620168,IASIS Healthcare Corporation,12092,620179,030037,2016,2016,7.0000,10,8,2,7.0000,6.6667,6.7500,030037,2015,2.77,2.10,1.65,151.34,0.38,0.84,1533,97,2608,40,2440,NULL
1,030069,Havasu Regional Medical Center,34.479597,-114.338461,LAKE HAVASU CITY,AZ,86403,181,8,19200,10500,61468,569,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,127109560,NULL,NULL,26-50%,37025,615881,"LifePoint Hospitals, Inc.",37061,615918,030069,2016,2016,3.0000,1,3,1,3.0000,1.6667,2.0000,030069,2015,2.27,1.92,1.90,98.45,0.40,0.67,2067,193,6523,58,6116,NULL
1,030083,Paradise Valley Hospital,33.6406,-111.997841,PHOENIX,AZ,85032,136,8,35818,4773,53274,579,45,5,Owned,"Investor-Owned, for-profit",Corporation,78949221,83533000,NULL,76-100%,76-100%,37143,616157,Tenet Healthcare Corporation,12717,634868,030083,2016,2016,8.0000,1,2,9,8.0000,4.0000,5.0000,030083,2015,4.23,1.63,1.85,NULL,0.35,0.90,411,58,1804,NULL,1646,NULL
1,030094,Arrowhead Hospital,33.654265,-112.203017,GLENDALE,AZ,85308,217,11,45034,9504,71874,904,45,5,Owned,"Investor-Owned, for-profit",Corporation,159360964,134720000,NULL,76-100%,76-100%,37143,616157,Tenet Healthcare Corporation,12679,634858,030094,2016,2016,9.0000,8,4,4,9.0000,5.3333,6.2500,030094,2015,4.88,1.49,2.13,93.74,0.44,0.96,1671,178,4379,68,4033,NULL
1,030103,"Mayo Clinic Hospital in Phoenix, Arizona",33.6633,-111.955699,PHOENIX,AZ,85054,244,18,24900,16800,104760,2948,174,50,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),NULL,350065000,NULL,76-100%,76-100%,16790,597643,"Mayo Clinic Health System ",16842,597661,030103,2016,2016,2.0000,3,4,7,2.0000,4.6667,4.0000,030103,2015,3.08,0.98,1.25,56.31,0.38,0.61,5493,862,12807,313,11427,NULL
1,030110,West Valley Hospital,33.4643,-112.352245,GOODYEAR,AZ,85395,164,6,66045,3988,38323,724,45,5,Owned,"Investor-Owned, for-profit",Corporation,123996121,110723809,NULL,76-100%,76-100%,37143,616157,Tenet Healthcare Corporation,12736,634870,030110,2016,2016,8.0000,8,7,8,8.0000,7.6667,7.7500,030110,2015,5.75,1.61,1.82,113.51,0.33,0.90,591,63,3714,50,3383,NULL
1,030117,Valley View Medical Center,35.001467,-114.597999,FORT MOHAVE,AZ,86426,90,4,15100,3800,26269,299,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,64695888,NULL,1-25%,1-25%,37025,615881,"LifePoint Hospitals, Inc.",48604,615927,030117,2016,2016,3.0000,1,1,N/A,3.0000,1.0000,1.5000,030117,2015,4.35,1.62,0.99,NULL,0.39,0.69,472,53,2139,NULL,2062,NULL
1,030121,Mountain Vista Medical Center,33.391482,-111.61529,MESA,AZ,85209,176,8,28995,5655,61875,703,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,154147000,158412000,NULL,26-50%,76-100%,12074,620168,IASIS Healthcare Corporation,51750,620183,030121,2016,2016,10.0000,6,4,2,10.0000,4.0000,5.5000,030121,2015,4.04,1.50,4.32,115.28,0.50,1.35,1788,148,4854,95,4646,NULL
1,031314,Cobre Valley Regional Medical Center,33.4072,-110.826199,GLOBE,AZ,85501,25,4,15323,1840,16622,224,2,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),31932866,30368753,NULL,26-50%,26-50%,29373,624791,Cobre Valley Regional Medical Center,29374,624792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,031314,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,033302,Phoenix Children's Hospital,33.4802,-112.041238,PHOENIX,AZ,85016,511,20,67508,13745,139539,2506,64,14,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),495915000,508823000,0,76-100%,76-100%,26355,592818,Phoenix Children's Hospital,26359,592819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,033302,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,040010,Mercy Medical Center - Rogers,36.312203,-94.179447,ROGERS,AR,72758,165,4,NULL,8244,66070,885,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,125937869,NULL,76-100%,76-100%,15067,609202,Mercy,15222,609212,040010,2016,2016,10.0000,3,3,7,10.0000,4.3333,5.7500,040010,2015,2.22,1.88,2.96,80.31,0.32,1.05,1823,225,6626,95,6253,NULL
1,040018,Summit Medical Center,35.4365,-94.3382,VAN BUREN,AR,72956,103,4,20281,478,10823,182,NULL,NULL,Leased,"Investor-Owned, for-profit",Corporation,NULL,28808354,NULL,NULL,1-25%,37593,627200,"Health Management Associates, Inc.",37616,627213,040018,2016,2016,7.0000,N/A,1,N/A,7.0000,1.0000,2.5000,040018,2015,3.86,NULL,2.20,NULL,0.37,0.84,83,NULL,1130,NULL,1093,NULL
1,040026,Mercy Hospital Hot Springs,34.466057,-93.067613,HOT SPRINGS,AR,71903,282,10,NULL,11689,108578,1891,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,169397048,NULL,51-75%,76-100%,15067,609202,Mercy,15221,609211,040026,2016,2016,1.0000,5,9,4,1.0000,6.0000,4.7500,040026,2015,2.33,1.35,1.22,113.81,0.44,0.60,3260,343,10940,111,10380,NULL
1,040029,Conway Regional Medical Center,35.084807,-92.456752,CONWAY,AR,72034,146,8,40669,8789,65058,860,16,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),143545663,136458854,NULL,NULL,1-25%,18998,628702,Conway Regional Health System,19000,628703,040029,2016,2016,1.0000,1,4,3,1.0000,2.6667,2.2500,040029,2015,4.75,1.48,0.74,145.30,0.38,0.60,1600,244,6528,79,6015,NULL
1,040036,Baptist Health Medical Center - North Little Rock,34.783166,-92.218106,NORTH LITTLE ROCK,AR,72117,220,10,47740,7397,85103,1132,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),158694000,155970000,NULL,51-75%,76-100%,39270,614391,Baptist Health,39296,614395,040036,2016,2016,2.0000,10,6,4,2.0000,6.6667,5.5000,040036,2015,2.76,1.64,1.37,135.97,0.47,0.62,3047,492,11023,114,10323,NULL
1,040039,Arkansas Methodist Medical Center,36.0547,-90.5094,PARAGOULD,AR,72450,129,6,20174,2280,50746,598,4,0,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),NULL,61994558,NULL,NULL,NULL,36589,616876,Arkansas Methodist Medical Center,36590,616877,040039,2016,2016,8.0000,N/A,1,1,8.0000,1.0000,2.7500,040039,2015,3.40,1.62,2.54,NULL,0.39,0.88,532,63,3313,NULL,3275,NULL
1,040055,Sparks Regional Medical Center,35.374471,-94.421329,FORT SMITH,AR,72902,476,18,62416,6584,150599,1624,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,194843000,NULL,NULL,NULL,37593,627200,"Health Management Associates, Inc.",26034,627252,040055,2016,2016,3.0000,9,3,9,3.0000,7.0000,6.0000,040055,2015,2.52,1.36,1.53,92.06,0.35,0.68,3102,312,13159,164,12380,NULL
1,040062,Mercy Hospital Fort Smith,35.353391,-94.352425,FORT SMITH,AR,72917,342,11,NULL,7459,112596,1495,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,203114109,NULL,51-75%,76-100%,15067,609202,Mercy,15155,609220,040062,2016,2016,2.0000,6,9,3,2.0000,6.0000,5.0000,040062,2015,3.87,1.39,1.25,104.35,0.39,0.65,2810,251,9077,142,8683,NULL
1,040071,Jefferson Regional Medical Center,34.18914,-92.0182,PINE BLUFF,AR,71603,471,13,53393,8200,102062,1443,33,11,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),190461689,183184393,50,51-75%,76-100%,28173,600910,Jefferson Regional Medical Center,28181,600911,040071,2016,2016,1.0000,3,2,2,1.0000,2.3333,2.0000,040071,2015,2.81,1.92,0.86,113.55,0.30,0.47,1630,236,6323,87,5999,NULL
1,040072,Baptist Health Medical Center - Stuttgart,34.516729,-91.557499,STUTTGART,AR,72160,49,3,9737,1026,25196,232,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),24752000,23486000,NULL,51-75%,76-100%,39270,614391,Baptist Health,46746,614393,040072,2016,2016,4.0000,N/A,N/A,N/A,4.0000,N/A,4.0000,040072,2015,NULL,NULL,1.54,NULL,0.38,0.74,NULL,NULL,1424,NULL,1374,NULL
1,040076,Baptist Health Medical Center - Hot Spring County,34.359998,-92.785699,MALVERN,AR,72104,72,3,13648,771,20745,300,2,0,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),25530947,25187227,NULL,51-75%,26-50%,39270,614391,Baptist Health,46733,637941,040076,2016,2016,4.0000,N/A,10,N/A,4.0000,10.0000,8.5000,040076,2015,4.07,NULL,1.42,NULL,0.43,0.74,43,NULL,2021,NULL,1946,NULL
1,040114,Baptist Health Medical Center - Little Rock,34.7522,-92.3386,LITTLE ROCK,AR,72205,716,19,59757,21983,221250,3140,104,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),436564000,423185000,NULL,51-75%,76-100%,39270,614391,Baptist Health,39291,614396,040114,2016,2016,3.0000,6,8,7,3.0000,7.0000,6.0000,040114,2015,3.30,0.96,1.55,170.80,0.38,0.68,6565,1166,21185,286,19583,NULL
1,040118,NEA Baptist Medical Center,35.809203,-90.669122,JONESBORO,AR,72401,100,8,18474,7244,45289,404,NULL,NULL,Owned,"Investor-Owned, for-profit",Corporation,NULL,86461000,47,NULL,NULL,19227,626891,Baptist Memorial Health Care Corporation,12490,626903,040118,2016,2016,1.0000,10,5,8,1.0000,7.6667,6.0000,040118,2015,2.05,1.50,1.10,131.05,0.41,0.51,2135,191,6678,66,6571,NULL
1,041300,Mercy Hospital Paris,35.29,-93.726499,PARIS,AR,72855,16,1,NULL,198,2949,42,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,5647244,NULL,76-100%,76-100%,15067,609202,Mercy,15135,609221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,041300,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,041303,Mercy Hospital Ozark,35.486065,-93.833785,OZARK,AR,72949,25,2,NULL,182,5372,53,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,8759159,NULL,76-100%,76-100%,15067,609202,Mercy,15116,609222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,041303,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,041305,Mercy Hospital Waldron,34.89575,-94.06385,WALDRON,AR,72958,24,2,NULL,41,6303,39,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Church-Operated,NULL,9238062,NULL,26-50%,51-75%,15067,609202,Mercy,15115,609218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,041305,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,041309,Lawrence Memorial Hospital,36.074711,-90.966944,WALNUT RIDGE,AR,72476,25,0,5609,0,112508,183,NULL,NULL,Owned,"Government, non-federal",County,NULL,17694367,NULL,NULL,NULL,22337,593026,Lawrence Health Services,22341,593027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,041309,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,041312,Baptist Health Medical Center - Heber Springs,35.49213,-91.999765,HEBER SPRINGS,AR,72543,25,2,10341,859,17564,150,NULL,NULL,Owned,"Non-Government, non-for-profit (NFP)",Other non-for-profit (including NFP Corporation),16264000,17100000,NULL,51-75%,76-100%,39270,614391,Baptist Health,39290,614397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,041312,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
